Prefecture,City,Male,Female
石川県,  尾口村,78.1 ,83.7 
石川県,  白峰村,78.2 ,85.2 
石川県,  津幡町,78.1 ,85.3 
石川県,  高松町,78.1 ,84.8 
石川県,  七塚町,77.8 ,85.1 
石川県,  宇ノ気町,78.4 ,85.6 
石川県,  内灘町,78.0 ,86.0 
石川県,  富来町,78.0 ,85.7 
石川県,  志雄町,76.7 ,84.9 
石川県,  志賀町,76.0 ,84.3 
石川県,  押水町,76.8 ,84.3 
石川県,  田鶴浜町,77.4 ,84.2 
石川県,  鳥屋町,77.1 ,83.9 
石川県,  中島町,77.6 ,85.1 
石川県,  鹿島町,77.4 ,84.2 
石川県,  能登島町,77.0 ,84.9 
石川県,  鹿西町,78.0 ,84.1 
石川県,  穴水町,76.6 ,83.8 
石川県,  門前町,77.1 ,85.1 
石川県,  能都町,76.5 ,83.0 
石川県,  柳田村,77.1 ,85.7 
石川県,  内浦町,76.8 ,85.4 
福井県,  福井市,78.8 ,85.7 
福井県,  敦賀市,78.1 ,85.3 
福井県,  武生市,78.9 ,85.4 
福井県,  小浜市,78.0 ,85.3 
福井県,  大野市,77.9 ,84.9 
福井県,  勝山市,78.6 ,85.8 
福井県,  鯖江市,79.2 ,85.5 
福井県,  美山町,78.1 ,85.3 
福井県,  松岡町,78.2 ,85.0 
福井県,  永平寺町,78.6 ,85.3 
福井県,  上志比村,78.3 ,85.3 
福井県,  和泉村,78.4 ,84.9 
福井県,  三国町,77.9 ,85.4 
福井県,  芦原町,78.2 ,84.7 
福井県,  金津町,78.5 ,85.2 
福井県,  丸岡町,79.4 ,85.4 
福井県,  春江町,79.2 ,85.5 
福井県,  坂井町,79.3 ,86.4 
福井県,  今立町,78.5 ,85.7 
福井県,  池田町,79.0 ,84.9 
福井県,  南条町,77.7 ,85.4 
福井県,  今庄町,79.2 ,85.4 
福井県,  河野村,76.7 ,85.0 
福井県,  朝日町,78.4 ,86.1 
福井県,  宮崎村,78.7 ,85.1 
福井県,  越前町,77.2 ,84.0 
福井県,  越廼村,78.5 ,85.9 
福井県,  織田町,78.0 ,85.6 
福井県,  清水町,78.4 ,85.5 
福井県,  三方町,78.5 ,85.3 
福井県,  美浜町,78.0 ,85.1 
福井県,  上中町,78.2 ,84.7 
福井県,  名田庄村,76.9 ,84.4 
福井県,  高浜町,78.1 ,85.5 
福井県,  大飯町,78.9 ,85.4 
山梨県,  甲府市,78.3 ,85.5 
山梨県,  富士吉田市,76.8 ,84.4 
山梨県,  塩山市,78.1 ,85.1 
山梨県,  都留市,77.4 ,85.0 
山梨県,  山梨市,77.5 ,85.0 
山梨県,  大月市,77.6 ,84.3 
山梨県,  韮崎市,78.3 ,85.1 
山梨県,  春日居町,78.3 ,85.5 
山梨県,  牧丘町,77.5 ,85.4 
山梨県,  三富村,77.5 ,85.9 
山梨県,  勝沼町,77.9 ,85.3 
山梨県,  大和村,77.8 ,84.4 
山梨県,  石和町,77.1 ,85.2 
山梨県,  御坂町,77.5 ,85.8 
山梨県,  一宮町,78.1 ,86.9 
山梨県,  八代町,78.8 ,84.4 
山梨県,  境川村,78.1 ,85.0 
山梨県,  中道町,77.9 ,84.8 
山梨県,  芦川村,78.2 ,85.6 
山梨県,  豊富村,78.0 ,85.4 
山梨県,  上九一色村,77.0 ,85.4 
山梨県,  三珠町,79.3 ,86.3 
山梨県,  市川大門町,79.0 ,85.3 
山梨県,  六郷町,77.3 ,85.2 
山梨県,  下部町,75.0 ,85.2 
山梨県,  増穂町,79.1 ,85.9 
山梨県,  鰍沢町,77.6 ,86.0 
山梨県,  中富町,76.7 ,86.1 
山梨県,  早川町,76.7 ,83.8 
山梨県,  身延町,77.2 ,84.8 
山梨県,  南部町,79.0 ,86.2 
山梨県,  富沢町,78.8 ,85.0 
山梨県,  竜王町,78.1 ,86.0 
山梨県,  敷島町,77.6 ,85.0 
山梨県,  玉穂町,78.7 ,86.2 
山梨県,  昭和町,77.6 ,85.2 
山梨県,  田富町,78.1 ,85.4 
山梨県,  八田村,78.3 ,84.9 
山梨県,  白根町,78.3 ,84.6 
山梨県,  芦安村,78.1 ,85.6 
山梨県,  若草町,79.0 ,85.4 
山梨県,  櫛形町,78.0 ,84.7 
山梨県,  甲西町,78.2 ,85.5 
山梨県,  双葉町,78.9 ,84.9 
山梨県,  明野村,77.0 ,82.8 
山梨県,  須玉町,78.0 ,84.8 
山梨県,  高根町,77.6 ,84.9 
山梨県,  長坂町,77.4 ,84.6 
山梨県,  大泉村,78.9 ,84.1 
山梨県,  小淵沢町,79.2 ,86.1 
山梨県,  白州町,79.1 ,86.4 
山梨県,  武川村,77.3 ,84.7 
山梨県,  秋山村,77.7 ,84.8 
山梨県,  道志村,77.6 ,84.6 
山梨県,  西桂町,77.8 ,84.6 
山梨県,  忍野村,77.2 ,84.8 
山梨県,  山中湖村,77.6 ,84.7 
山梨県,  河口湖町,78.4 ,84.4 
山梨県,  勝山村,77.6 ,85.3 
山梨県,  足和田村,78.2 ,85.0 
山梨県,  鳴沢村,77.1 ,84.1 
山梨県,  上野原町,78.6 ,84.5 
山梨県,  小菅村,77.7 ,84.7 
山梨県,  丹波山村,77.7 ,84.6 
長野県,  長野市,79.3 ,85.3 
長野県,  松本市,79.0 ,85.4 
長野県,  上田市,79.3 ,84.7 
長野県,  岡谷市,79.0 ,84.8 
長野県,  飯田市,78.6 ,85.4 
長野県,  諏訪市,79.7 ,85.9 
長野県,  須坂市,79.5 ,85.0 
長野県,  小諸市,78.4 ,84.6 
長野県,  伊那市,79.3 ,85.5 
長野県,  駒ヶ根市,79.0 ,85.0 
長野県,  中野市,78.9 ,85.5 
長野県,  大町市,78.2 ,84.9 
長野県,  飯山市,78.0 ,84.3 
長野県,  茅野市,79.1 ,85.4 
長野県,  塩尻市,79.5 ,85.3 
長野県,  更埴市,78.6 ,85.9 
長野県,  佐久市,79.8 ,85.3 
長野県,  臼田町,78.1 ,85.3 
長野県,  佐久町,78.6 ,85.8 
長野県,  小海町,78.4 ,85.7 
長野県,  川上村,79.4 ,85.0 
長野県,  南牧村,79.0 ,85.4 
長野県,  南相木村,78.7 ,84.6 
長野県,  北相木村,79.0 ,85.4 
長野県,  八千穂村,79.4 ,85.2 
長野県,  軽井沢町,78.4 ,85.6 
長野県,  望月町,78.9 ,85.1 
長野県,  御代田町,79.1 ,84.6 
長野県,  立科町,78.1 ,84.8 
長野県,  浅科村,78.5 ,85.2 
長野県,  北御牧村,79.1 ,85.7 
長野県,  丸子町,79.5 ,85.6 
長野県,  長門町,79.7 ,85.8 
長野県,  東部町,79.6 ,85.1 
長野県,  真田町,79.1 ,85.3 
長野県,  武石村,79.2 ,85.3 
長野県,  和田村,79.0 ,85.6 
長野県,  青木村,79.5 ,84.7 
長野県,  下諏訪町,78.4 ,85.0 
長野県,  富士見町,79.1 ,85.6 
長野県,  原村,79.4 ,85.4 
長野県,  高遠町,78.7 ,85.9 
長野県,  辰野町,78.8 ,85.6 
長野県,  箕輪町,78.9 ,84.5 
長野県,  飯島町,79.1 ,84.7 
長野県,  南箕輪村,78.4 ,85.2 
長野県,  中川村,78.8 ,85.4 
長野県,  長谷村,78.6 ,83.9 
長野県,  宮田村,78.7 ,86.4 
長野県,  松川町,79.3 ,85.6 
長野県,  高森町,79.3 ,86.0 
長野県,  阿南町,77.3 ,85.3 
長野県,  清内路村,79.2 ,85.3 
長野県,  阿智村,77.6 ,86.1 
長野県,  浪合村,79.2 ,85.6 
長野県,  平谷村,78.8 ,85.8 
長野県,  根羽村,78.3 ,84.8 
長野県,  下條村,80.1 ,84.4 
長野県,  売木村,78.7 ,85.5 
長野県,  天龍村,78.8 ,80.9 
長野県,  泰阜村,78.3 ,83.1 
長野県,  喬木村,77.9 ,85.9 
長野県,  豊丘村,78.3 ,85.4 
長野県,  大鹿村,78.9 ,85.1 
長野県,  上村,79.2 ,85.6 
長野県,  南信濃村,78.8 ,85.3 
長野県,  木曽福島町,78.0 ,85.2 
長野県,  上松町,78.4 ,85.5 
長野県,  南木曽町,78.6 ,84.5 
長野県,  楢川村,78.5 ,85.4 
長野県,  木祖村,78.6 ,85.0 
長野県,  日義村,78.1 ,85.7 
長野県,  開田村,78.1 ,85.5 
長野県,  三岳村,78.0 ,84.9 
長野県,  王滝村,78.8 ,85.4 
長野県,  大桑村,78.5 ,85.1 
長野県,  山口村,78.9 ,85.3 
長野県,  明科町,79.0 ,85.1 
長野県,  四賀村,78.0 ,84.3 
長野県,  本城村,77.9 ,86.0 
長野県,  坂北村,78.3 ,84.8 
長野県,  麻績村,79.0 ,85.0 
長野県,  坂井村,78.1 ,85.2 
長野県,  生坂村,78.6 ,85.2 
長野県,  波田町,78.3 ,85.9 
長野県,  山形村,79.5 ,85.2 
長野県,  朝日村,79.1 ,85.1 
長野県,  豊科町,78.9 ,85.4 
長野県,  穂高町,78.3 ,85.1 
長野県,  奈川村,78.4 ,85.3 
長野県,  安曇村,78.5 ,85.0 
長野県,  梓川村,78.9 ,84.7 
長野県,  三郷村,78.1 ,85.1 
長野県,  堀金村,77.4 ,84.6 
長野県,  池田町,78.6 ,84.0 
長野県,  松川村,78.5 ,84.7 
長野県,  八坂村,78.4 ,84.5 
長野県,  美麻村,78.3 ,85.9 
長野県,  白馬村,79.1 ,85.2 
長野県,  小谷村,77.5 ,86.0 
長野県,  上山田町,78.7 ,85.5 
長野県,  大岡村,78.9 ,85.3 
長野県,  坂城町,78.5 ,85.2 
長野県,  戸倉町,78.2 ,85.0 
長野県,  小布施町,79.0 ,85.1 
長野県,  高山村,79.4 ,85.6 
長野県,  山ノ内町,78.9 ,85.0 
長野県,  木島平村,78.4 ,84.4 
長野県,  野沢温泉村,78.4 ,85.1 
長野県,  信州新町,79.4 ,85.0 
長野県,  豊野町,79.4 ,85.7 
長野県,  信濃町,78.5 ,85.0 
長野県,  牟礼村,78.9 ,85.6 
長野県,  三水村,79.3 ,85.2 
長野県,  戸隠村,79.0 ,85.1 
長野県,  鬼無里村,79.4 ,85.3 
長野県,  小川村,78.9 ,84.7 
長野県,  中条村,79.1 ,85.3 
長野県,  豊田村,78.8 ,85.7 
長野県,  栄村,79.0 ,85.4 
岐阜県,  岐阜市,77.3 ,83.3 
岐阜県,  大垣市,78.0 ,84.5 
岐阜県,  高山市,78.1 ,84.6 
岐阜県,  多治見市,78.6 ,85.2 
岐阜県,  関市,78.3 ,85.4 
岐阜県,  中津川市,78.5 ,85.0 
岐阜県,  美濃市,77.8 ,84.2 
岐阜県,  瑞浪市,78.0 ,85.1 
岐阜県,  羽島市,77.5 ,82.7 
岐阜県,  恵那市,78.0 ,85.0 
岐阜県,  美濃加茂市,78.6 ,85.4 
岐阜県,  土岐市,78.4 ,84.9 
岐阜県,  各務原市,78.4 ,84.1 
岐阜県,  可児市,79.3 ,85.1 
岐阜県,  川島町,77.3 ,83.4 
岐阜県,  岐南町,77.4 ,82.9 
岐阜県,  笠松町,77.6 ,83.6 
岐阜県,  柳津町,78.0 ,83.6 
岐阜県,  海津町,77.5 ,83.7 
岐阜県,  平田町,77.1 ,83.2 
岐阜県,  南濃町,78.0 ,83.5 
岐阜県,  養老町,77.6 ,83.5 
岐阜県,  上石津町,78.2 ,84.6 
岐阜県,  垂井町,77.4 ,83.5 
岐阜県,  関ヶ原町,77.6 ,85.0 
岐阜県,  神戸町,78.0 ,83.9 
岐阜県,  輪之内町,77.9 ,83.7 
岐阜県,  安八町,77.5 ,84.5 
岐阜県,  墨俣町,78.1 ,83.8 
岐阜県,  揖斐川町,78.0 ,84.6 
岐阜県,  谷汲村,77.5 ,84.1 
岐阜県,  大野町,77.8 ,84.4 
岐阜県,  池田町,77.6 ,84.5 
岐阜県,  春日村,77.9 ,84.2 
岐阜県,  久瀬村,77.7 ,84.3 
岐阜県,  藤橋村,78.0 ,84.5 
岐阜県,  坂内村,77.8 ,84.4 
岐阜県,  北方町,77.8 ,83.9 
岐阜県,  本巣町,77.9 ,83.7 
岐阜県,  穂積町,78.0 ,83.5 
岐阜県,  巣南町,78.1 ,83.9 
岐阜県,  真正町,77.7 ,83.3 
岐阜県,  糸貫町,77.7 ,83.8 
岐阜県,  根尾村,77.7 ,83.4 
岐阜県,  高富町,77.3 ,82.8 
岐阜県,  伊自良村,77.6 ,82.9 
岐阜県,  美山町,77.2 ,83.0 
岐阜県,  洞戸村,78.1 ,85.2 
岐阜県,  板取村,78.7 ,85.2 
岐阜県,  武芸川町,79.2 ,84.9 
岐阜県,  武儀町,78.5 ,84.3 
岐阜県,  上之保村,79.7 ,84.9 
岐阜県,  八幡町,79.0 ,85.0 
岐阜県,  大和町,78.0 ,83.5 
岐阜県,  白鳥町,78.6 ,85.6 
岐阜県,  高鷲村,78.8 ,85.4 
岐阜県,  美並村,78.3 ,85.2 
岐阜県,  明宝村,79.6 ,85.0 
岐阜県,  和良村,80.6 ,84.4 
岐阜県,  坂祝町,77.5 ,84.7 
岐阜県,  富加町,79.2 ,85.5 
岐阜県,  川辺町,78.8 ,84.3 
岐阜県,  七宗町,78.9 ,84.9 
岐阜県,  八百津町,77.9 ,84.2 
岐阜県,  白川町,79.3 ,85.0 
岐阜県,  東白川村,78.5 ,85.8 
岐阜県,  御嵩町,78.7 ,85.1 
岐阜県,  兼山町,79.1 ,84.0 
岐阜県,  笠原町,77.3 ,84.2 
岐阜県,  坂下町,78.4 ,86.2 
岐阜県,  川上村,77.4 ,84.7 
岐阜県,  加子母村,78.6 ,85.1 
岐阜県,  付知町,77.6 ,84.5 
岐阜県,  福岡町,78.2 ,85.2 
岐阜県,  蛭川村,77.5 ,85.1 
岐阜県,  岩村町,78.2 ,84.6 
岐阜県,  山岡町,78.0 ,84.7 
岐阜県,  明智町,76.8 ,85.7 
岐阜県,  串原村,78.5 ,85.7 
岐阜県,  上矢作町,78.5 ,85.0 
岐阜県,  萩原町,79.5 ,85.1 
岐阜県,  小坂町,78.8 ,85.3 
岐阜県,  下呂町,77.4 ,85.1 
岐阜県,  金山町,79.0 ,84.7 
岐阜県,  馬瀬村,78.8 ,84.4 
岐阜県,  丹生川村,79.2 ,84.4 
岐阜県,  清見村,78.7 ,83.8 
岐阜県,  荘川村,78.9 ,84.5 
岐阜県,  白川村,79.1 ,84.9 
岐阜県,  宮村,78.5 ,85.0 
岐阜県,  久々野町,78.9 ,86.0 
岐阜県,  朝日村,78.3 ,85.2 
岐阜県,  高根村,78.6 ,85.2 
岐阜県,  古川町,79.0 ,84.0 
岐阜県,  国府町,80.4 ,85.9 
岐阜県,  河合村,79.2 ,85.1 
岐阜県,  宮川村,78.7 ,84.8 
岐阜県,  神岡町,79.4 ,85.8 
岐阜県,  上宝村,78.5 ,84.8 
静岡県,  静岡市,78.3 ,84.9 
静岡県,  浜松市,79.0 ,85.3 
静岡県,  沼津市,77.3 ,84.0 
静岡県,  清水市,77.1 ,84.7 
静岡県,  熱海市,75.9 ,83.3 
静岡県,  三島市,77.6 ,84.8 
静岡県,  富士宮市,76.5 ,84.0 
静岡県,  伊東市,76.1 ,84.0 
静岡県,  島田市,79.0 ,84.8 
静岡県,  富士市,77.1 ,84.4 
静岡県,  磐田市,79.0 ,85.5 
静岡県,  焼津市,78.2 ,84.9 
静岡県,  掛川市,79.6 ,85.7 
静岡県,  藤枝市,79.5 ,85.4 
静岡県,  御殿場市,77.5 ,85.4 
静岡県,  袋井市,79.6 ,85.1 
静岡県,  天竜市,80.0 ,86.3 
静岡県,  浜北市,79.8 ,86.2 
静岡県,  下田市,77.1 ,84.1 
静岡県,  裾野市,77.2 ,83.6 
静岡県,  湖西市,79.1 ,85.0 
静岡県,  東伊豆町,77.0 ,83.9 
静岡県,  河津町,77.9 ,84.7 
静岡県,  南伊豆町,77.6 ,85.1 
静岡県,  松崎町,77.2 ,84.5 
静岡県,  西伊豆町,77.1 ,84.9 
静岡県,  賀茂村,77.4 ,84.1 
静岡県,  伊豆長岡町,77.0 ,84.4 
静岡県,  修善寺町,77.6 ,84.8 
静岡県,  戸田村,77.4 ,84.2 
静岡県,  土肥町,77.3 ,84.2 
静岡県,  函南町,77.3 ,84.5 
静岡県,  韮山町,77.5 ,85.2 
静岡県,  大仁町,77.9 ,84.4 
静岡県,  天城湯ヶ島町,77.3 ,84.9 
静岡県,  中伊豆町,77.8 ,84.9 
静岡県,  清水町,76.7 ,84.6 
静岡県,  長泉町,78.0 ,84.5 
静岡県,  小山町,77.4 ,84.5 
静岡県,  芝川町,76.6 ,84.1 
静岡県,  富士川町,77.4 ,84.6 
静岡県,  蒲原町,77.3 ,84.4 
静岡県,  由比町,77.7 ,84.6 
静岡県,  岡部町,79.0 ,84.7 
静岡県,  大井川町,78.2 ,84.2 
静岡県,  御前崎町,78.9 ,84.9 
静岡県,  相良町,77.8 ,85.6 
静岡県,  榛原町,78.7 ,85.1 
静岡県,  吉田町,78.8 ,84.5 
静岡県,  金谷町,79.2 ,85.6 
静岡県,  川根町,79.0 ,84.8 
静岡県,  中川根町,79.2 ,85.0 
静岡県,  本川根町,78.4 ,84.9 
静岡県,  大須賀町,79.4 ,85.2 
静岡県,  浜岡町,79.1 ,85.1 
静岡県,  小笠町,79.4 ,85.0 
静岡県,  菊川町,79.4 ,85.9 
静岡県,  大東町,79.9 ,86.0 
静岡県,  森町,79.6 ,86.2 
静岡県,  春野町,79.4 ,84.7 
静岡県,  浅羽町,78.9 ,84.9 
静岡県,  福田町,78.9 ,86.4 
静岡県,  竜洋町,78.5 ,85.1 
静岡県,  豊田町,79.1 ,85.4 
静岡県,  豊岡村,79.4 ,86.0 
静岡県,  龍山村,78.8 ,85.4 
静岡県,  佐久間町,78.9 ,86.1 
静岡県,  水窪町,78.6 ,85.3 
静岡県,  舞阪町,79.2 ,85.5 
静岡県,  新居町,78.9 ,85.4 
静岡県,  雄踏町,79.0 ,85.5 
静岡県,  細江町,79.3 ,85.6 
静岡県,  引佐町,79.5 ,85.8 
静岡県,  三ヶ日町,79.2 ,86.3 
愛知県,  千種区,78.3 ,84.6 
愛知県,  東区,77.6 ,84.1 
愛知県,  北区,77.1 ,83.9 
愛知県,  西区,77.5 ,83.7 
愛知県,  中村区,76.3 ,83.5 
愛知県,  中区,77.5 ,83.7 
愛知県,  昭和区,78.4 ,84.2 
愛知県,  瑞穂区,77.8 ,84.3 
愛知県,  熱田区,77.1 ,83.9 
愛知県,  中川区,77.2 ,84.0 
愛知県,  港区,76.7 ,83.8 
愛知県,  南区,77.0 ,84.1 
愛知県,  守山区,78.0 ,84.2 
愛知県,  緑区,78.2 ,84.3 
愛知県,  名東区,78.9 ,84.5 
愛知県,  天白区,78.8 ,84.4 
愛知県,  豊橋市,78.3 ,84.7 
愛知県,  岡崎市,78.4 ,84.8 
愛知県,  一宮市,77.6 ,83.5 
愛知県,  瀬戸市,78.1 ,84.7 
愛知県,  半田市,78.0 ,84.7 
愛知県,  春日井市,78.5 ,84.3 
愛知県,  豊川市,78.4 ,84.3 
愛知県,  津島市,77.6 ,84.7 
愛知県,  碧南市,78.0 ,84.3 
愛知県,  刈谷市,78.5 ,84.9 
愛知県,  豊田市,78.5 ,84.0 
愛知県,  安城市,77.8 ,84.0 
愛知県,  西尾市,77.8 ,84.3 
愛知県,  蒲郡市,77.4 ,83.6 
愛知県,  犬山市,78.5 ,84.8 
愛知県,  常滑市,77.8 ,84.5 
愛知県,  江南市,78.3 ,83.7 
愛知県,  尾西市,77.6 ,83.5 
愛知県,  小牧市,77.9 ,84.4 
愛知県,  稲沢市,77.4 ,83.4 
愛知県,  新城市,78.2 ,84.3 
愛知県,  東海市,77.3 ,83.9 
愛知県,  大府市,78.1 ,84.4 
愛知県,  知多市,78.3 ,84.1 
愛知県,  知立市,78.1 ,84.4 
愛知県,  尾張旭市,78.3 ,85.1 
愛知県,  高浜市,78.1 ,84.2 
愛知県,  岩倉市,78.2 ,84.0 
愛知県,  豊明市,78.8 ,85.0 
愛知県,  日進市,79.3 ,85.8 
愛知県,  東郷町,78.9 ,84.5 
愛知県,  長久手町,79.5 ,84.9 
愛知県,  西枇杷島町,78.1 ,84.2 
愛知県,  豊山町,77.3 ,83.4 
愛知県,  師勝町,77.3 ,83.9 
愛知県,  西春町,78.0 ,84.0 
愛知県,  春日町,77.7 ,84.3 
愛知県,  清洲町,77.6 ,83.2 
愛知県,  新川町,78.3 ,85.5 
愛知県,  大口町,78.5 ,84.1 
愛知県,  扶桑町,78.5 ,84.2 
愛知県,  木曽川町,77.4 ,83.4 
愛知県,  祖父江町,77.6 ,83.5 
愛知県,  平和町,77.7 ,83.6 
愛知県,  七宝町,77.8 ,84.4 
愛知県,  美和町,78.3 ,83.2 
愛知県,  甚目寺町,77.5 ,83.5 
愛知県,  大治町,78.1 ,84.5 
愛知県,  蟹江町,77.9 ,83.8 
愛知県,  十四山村,77.5 ,84.5 
愛知県,  飛島村,77.9 ,83.2 
愛知県,  弥富町,77.7 ,84.1 
愛知県,  佐屋町,78.6 ,84.0 
愛知県,  立田村,77.6 ,84.0 
愛知県,  八開村,78.0 ,83.3 
愛知県,  佐織町,76.9 ,83.1 
愛知県,  阿久比町,78.2 ,85.7 
愛知県,  東浦町,78.2 ,84.1 
愛知県,  南知多町,77.2 ,84.8 
愛知県,  美浜町,77.7 ,84.6 
愛知県,  武豊町,77.5 ,83.4 
愛知県,  一色町,77.8 ,84.5 
愛知県,  吉良町,78.2 ,84.2 
愛知県,  幡豆町,77.9 ,83.7 
愛知県,  幸田町,78.2 ,84.4 
愛知県,  額田町,77.7 ,84.3 
愛知県,  三好町,78.8 ,83.4 
愛知県,  藤岡町,77.6 ,84.4 
愛知県,  小原村,78.2 ,84.0 
愛知県,  足助町,78.9 ,84.6 
愛知県,  下山村,78.5 ,84.6 
愛知県,  旭町,78.7 ,84.3 
愛知県,  設楽町,78.4 ,83.8 
愛知県,  東栄町,78.4 ,84.8 
愛知県,  豊根村,78.5 ,84.5 
愛知県,  富山村,78.4 ,84.4 
愛知県,  津具村,78.1 ,84.3 
愛知県,  稲武町,79.0 ,84.2 
愛知県,  鳳来町,78.7 ,84.3 
愛知県,  作手村,78.5 ,84.4 
愛知県,  音羽町,77.9 ,84.4 
愛知県,  一宮町,78.5 ,84.4 
愛知県,  小坂井町,78.2 ,84.6 
愛知県,  御津町,78.5 ,84.1 
愛知県,  田原町,78.4 ,84.2 
愛知県,  赤羽根町,78.3 ,84.4 
愛知県,  渥美町,78.0 ,83.8 
三重県,  津市,78.7 ,84.5 
三重県,  四日市市,77.6 ,83.9 
三重県,  伊勢市,77.7 ,84.2 
三重県,  松阪市,78.0 ,84.4 
三重県,  桑名市,78.3 ,84.5 
三重県,  上野市,78.2 ,84.9 
三重県,  鈴鹿市,77.7 ,84.4 
三重県,  名張市,78.4 ,85.1 
三重県,  尾鷲市,76.2 ,83.0 
三重県,  亀山市,78.6 ,84.8 
三重県,  鳥羽市,77.5 ,83.3 
三重県,  熊野市,76.4 ,85.3 
三重県,  久居市,79.3 ,85.3 
三重県,  多度町,77.6 ,84.1 
三重県,  長島町,78.1 ,85.2 
三重県,  木曽岬町,78.0 ,84.2 
三重県,  北勢町,77.7 ,84.7 
三重県,  員弁町,77.6 ,84.2 
三重県,  大安町,78.2 ,85.0 
三重県,  東員町,77.5 ,85.4 
三重県,  藤原町,77.3 ,83.8 
三重県,  菰野町,77.7 ,85.2 
三重県,  楠町,77.9 ,84.2 
三重県,  朝日町,78.0 ,84.3 
三重県,  川越町,77.5 ,84.2 
三重県,  関町,77.9 ,84.2 
三重県,  河芸町,78.6 ,84.7 
三重県,  芸濃町,78.5 ,85.1 
三重県,  美里村,78.0 ,84.8 
三重県,  安濃町,78.6 ,84.9 
三重県,  香良洲町,78.1 ,84.8 
三重県,  一志町,78.3 ,84.4 
三重県,  白山町,77.5 ,84.6 
三重県,  嬉野町,79.3 ,84.9 
三重県,  美杉村,77.4 ,84.8 
三重県,  三雲町,78.6 ,85.3 
三重県,  飯南町,77.8 ,84.8 
三重県,  飯高町,76.9 ,84.4 
三重県,  多気町,77.8 ,84.7 
三重県,  明和町,77.6 ,83.1 
三重県,  大台町,76.9 ,84.7 
三重県,  勢和村,78.2 ,84.4 
三重県,  宮川村,78.0 ,83.9 
三重県,  玉城町,77.8 ,84.7 
三重県,  二見町,76.9 ,83.8 
三重県,  小俣町,77.8 ,83.7 
三重県,  南勢町,76.9 ,83.7 
三重県,  南島町,76.7 ,84.1 
三重県,  大宮町,77.5 ,84.4 
三重県,  紀勢町,77.5 ,85.3 
三重県,  御薗村,77.8 ,84.4 
三重県,  大内山村,78.3 ,84.0 
三重県,  度会町,77.9 ,84.2 
三重県,  伊賀町,77.8 ,85.0 
三重県,  島ヶ原村,79.0 ,85.2 
三重県,  阿山町,78.1 ,84.5 
三重県,  大山田村,78.9 ,84.7 
三重県,  青山町,78.4 ,85.0 
三重県,  浜島町,76.5 ,84.1 
三重県,  大王町,76.5 ,84.6 
三重県,  志摩町,76.1 ,83.7 
三重県,  阿児町,77.1 ,84.4 
三重県,  磯部町,77.3 ,83.4 
三重県,  紀伊長島町,77.3 ,83.7 
三重県,  海山町,77.6 ,84.9 
三重県,  御浜町,77.1 ,85.4 
三重県,  紀宝町,77.7 ,84.9 
三重県,  紀和町,77.0 ,84.1 
三重県,  鵜殿村,77.3 ,84.0 
滋賀県,  大津市,78.7 ,85.3 
滋賀県,  彦根市,77.6 ,84.4 
滋賀県,  長浜市,77.9 ,85.1 
滋賀県,  近江八幡市,78.0 ,84.2 
滋賀県,  八日市市,77.4 ,85.6 
滋賀県,  草津市,78.6 ,84.8 
滋賀県,  守山市,78.2 ,84.8 
滋賀県,  栗東市,78.3 ,84.6 
滋賀県,  志賀町,78.8 ,85.1 
滋賀県,  中主町,78.6 ,85.1 
滋賀県,  野洲町,78.7 ,84.5 
滋賀県,  石部町,78.6 ,84.9 
滋賀県,  甲西町,78.5 ,84.9 
滋賀県,  水口町,77.9 ,84.3 
滋賀県,  土山町,77.1 ,84.9 
滋賀県,  甲賀町,78.0 ,84.8 
滋賀県,  甲南町,78.6 ,85.2 
滋賀県,  信楽町,77.7 ,84.8 
滋賀県,  安土町,78.5 ,84.8 
滋賀県,  蒲生町,77.3 ,85.0 
滋賀県,  日野町,78.1 ,84.7 
滋賀県,  竜王町,77.3 ,84.4 
滋賀県,  永源寺町,77.3 ,85.2 
滋賀県,  五個荘町,78.3 ,85.2 
滋賀県,  能登川町,78.4 ,85.3 
滋賀県,  愛東町,78.6 ,85.8 
滋賀県,  湖東町,78.0 ,85.3 
滋賀県,  秦荘町,78.8 ,84.3 
滋賀県,  愛知川町,78.7 ,85.7 
滋賀県,  豊郷町,78.0 ,85.3 
滋賀県,  甲良町,76.7 ,84.3 
滋賀県,  多賀町,78.1 ,83.4 
滋賀県,  山東町,78.7 ,85.4 
滋賀県,  伊吹町,77.8 ,85.2 
滋賀県,  米原町,78.6 ,84.3 
滋賀県,  近江町,78.4 ,83.9 
滋賀県,  浅井町,78.8 ,85.2 
滋賀県,  虎姫町,77.4 ,84.3 
滋賀県,  湖北町,78.2 ,84.9 
滋賀県,  びわ町,79.0 ,85.5 
滋賀県,  高月町,78.5 ,84.1 
滋賀県,  木之本町,77.0 ,84.8 
滋賀県,  余呉町,77.4 ,84.9 
滋賀県,  西浅井町,77.8 ,85.3 
滋賀県,  マキノ町,78.3 ,84.5 
滋賀県,  今津町,79.1 ,85.3 
滋賀県,  朽木村,78.7 ,84.8 
滋賀県,  安曇川町,77.7 ,85.3 
滋賀県,  高島町,77.7 ,85.6 
滋賀県,  新旭町,77.7 ,83.6 
京都府,  北区,78.7 ,85.1 
京都府,  上京区,78.4 ,84.8 
京都府,  左京区,78.8 ,84.9 
京都府,  中京区,78.1 ,84.2 
京都府,  東山区,77.2 ,84.2 
